UniprotID_1,UniprotID_2
P06493,P15941
P06493,Q10571
P06493,Q03164
P06493,P55196
P06493,Q9UMN6
P06493,O14686
P06493,Q02078
P06493,Q15648
P06493,P29966
P06493,P49137
P06493,P45983
P06493,Q9UPT6
P06493,Q9UQF2
P06493,P53779
P06493,O95819
P06493,P11137
P06493,Q66K74
P06493,P46821
P06493,Q03252
P06493,Q9UGP4
P06493,P41214
P06493,Q9UJU2
P06493,Q13094
P06493,O43561
P06493,Q9BXK1
P06493,O60333
P06493,O15550
P06493,P29375
P06493,O94953
P06493,Q14721
P06493,P17535
P06493,P17275
P06493,Q96A47
P06493,Q9Y4H2
P06493,O14920
P06493,P48551
P06493,Q02363
P06493,Q9UJY1
P06493,Q8IX15
P06493,Q9BUJ2
P06493,Q14103
P06493,Q02539
P06493,Q8NG08
P06493,P13807
P06493,Q12849
P06493,P41594
P06493,Q12879
P06493,Q13322
P06493,Q6Y7W6
P06493,Q92538
P06493,Q9UBS5
P06493,Q9UM11
P06493,Q495W5
P06493,Q96AE4
P06493,P15408
P06493,Q13045
P06493,Q6UN15
P06493,O95684
P06493,Q13158
P06493,Q9UQ84
P06493,Q92817
P06493,P11474
P06493,P03372
P06493,Q96RT1
P06493,P42566
P06493,O43491
P06493,Q9H4G0
P06493,Q96L91
P06493,P32519
P06493,Q9Y6G9
P06493,P28562
P06493,Q16555
P06493,Q05193
P06493,Q9NPF5
P06493,Q9BTC0
P06493,Q08211
P06493,Q7Z478
P06493,Q86XP3
P06493,Q9BUQ8
P06493,P35638
P06493,P0DPQ6
P06493,O43602
P06493,Q16643
P06493,O75553
P06493,P78310
P06493,Q13948
P06493,Q14247
P06493,Q6PD62
P06493,P17812
P06493,P26232
P06493,P02489
P06493,P46109
P06493,Q13057
P06493,O95628
P06493,Q96RK0
P06493,Q8WVB6
P06493,Q13112
P06493,P17676
P06493,Q99459
P06493,Q14004
P06493,O60583
P06493,O43439
P06493,Q8WXD9
P06493,Q9Y698
P06493,O00305
P06493,Q08289
P06493,O43497
P06493,Q9H330
P06493,P78312
P06493,Q7Z589
P06493,Q12830
P06493,O00499
P06493,P11274
P06493,Q9NYF8
P06493,Q8WUZ0
P06493,O43521
P06493,O95817
P06493,O14965
P06493,P54259
P06493,Q76L83
P06493,Q12797
P06493,Q9NZN5
P06493,Q99767
P06493,Q9NQW6
P06493,Q01484
P06493,P16157
P06493,Q9UJX5
P06493,Q96B36
P06493,O43306
P06493,P53396
P06493,O14639
P06493,Q9NP78
P06493,Q2M2I8
P06493,Q8NI77
P06493,P17661
P06493,Q53HL2
P06493,Q96BT3
P06493,Q9UPT9
P06493,Q8TD19
P06493,Q32P44
P06493,P42695
P06493,P49790
P06493,P33981
P06493,P30622
P06493,Q8WUF5
P06493,P53350
P06493,O75122
P06493,O94901
P06493,Q13009
P06493,Q12834
P06493,Q13164
P06493,P31948
P06493,Q9NQX3
P06493,O43463
P06493,Q6P0N0
P06493,Q09472
P06493,Q9BW19
P06493,Q9UNH5
P06493,P13639
P06493,Q96PY5
P06493,Q6R6M4
P06493,Q9NSU2
P06493,P42898
P06493,P49023
P06493,P10636
P06493,P17302
P06493,P17544
P06493,Q13153
P06493,P19793
P06493,P49715
P06493,Q14191
P06493,P62324
P06493,Q13535
P06493,P04179
P06493,Q04637
P06493,Q8IZP0
P06493,P50570
P06493,P46937
P06493,P54132
P06493,Q92934
P06493,Q15717
P06493,P04198
P06493,P42575
P06493,P12931
P06493,Q9BQQ3
P06493,O96017
P06493,P35568
P06493,Q96GX5
P06493,P05067
P06493,O60934
P06493,O15530
P06493,P15336
P06493,P40763
P06493,P48681
P06493,Q8TEM1
P06493,Q9H0H5
P06493,Q14005
P06493,P00519
P06493,P20700
P06493,P14136
P06493,Q03060
P06493,P06493
P06493,Q01538
P06493,P07948
P06493,Q05682
P06493,Q99708
P06493,Q13509
P06493,Q15291
P06493,O14974
P06493,Q9ULC4
P06493,O00429
P06493,Q6P1N0
P06493,P51587
P06493,Q07817
P06493,P63279
P06493,P46013
P06493,P33993
P06493,P20338
P06493,P54274
P06493,P11171
P06493,P23769
P06493,Q5FBB7
P06493,P61978
P06493,Q13188
P06493,O95239
P06493,Q06413
P06493,Q96C19
P06493,O14980
P06493,Q96JH7
P06493,Q96FF9
P06493,P16949
P06493,P35611
P06493,Q5BJF6
P06493,O94782
P06493,Q8IZD2
P06493,Q96T88
P06493,Q9H1E3
P06493,O43148
P06493,Q96T23
P06493,P14635
P06493,P49418
P06493,P33316
P06493,Q9ULW0
P06493,Q14493
P06493,Q8TF76
P06493,O75154
P06493,P19338
P06493,P27824
P06493,P54578
P06493,P0C1Z6
P06493,P12270
P06493,Q9NZH5
P06493,Q14CS0
P06493,P49450
P06493,O43663
P06493,O94761
P06493,P27361
P06493,O00399
P06493,P35251
P06493,O14745
P06493,Q8IX90
P06493,Q14643
P06493,O15446
P06493,P11387
P06493,Q02952
P06493,Q8IWB6
P06493,Q96RL1
P06493,Q9UQR0
P06493,Q15398
P06493,Q8NHV4
P06493,Q9BYG3
P06493,O94762
P06493,Q96R06
P06493,P98170
P06493,Q9UHD8
P06493,Q9NTG7
P06493,Q5TB30
P06493,P16220
P06493,Q14135
P06493,Q38SD2
P06493,P21333
P06493,Q16665
P06493,Q9UPP1
P06493,Q96Q89
P06493,Q9NZJ0
P06493,Q9Y6I3
P06493,Q9H467
P06493,Q9H4X1
P06493,P49792
P06493,P10412
P06493,Q9HCH0
P06493,Q9BPX3
P06493,Q9UPU5
P06493,Q96IF1
P06493,P18754
P06493,Q9GZV5
P06493,P36956
P06493,P10415
P06493,Q6PGQ7
P06493,Q86WB0
P06493,Q06830
P06493,O00418
P06493,P61020
P06493,P17096
P06493,Q9Y3Z3
P06493,Q9Y5T5
P06493,Q15910
P06493,O15151
P06493,Q5FWF5
P06493,P26358
P06493,P48200
P06493,O15287
P06493,P98177
P06493,A8MYZ6
P06493,O43524
P06493,Q14790
P06493,Q8IXJ6
P06493,Q06481
P06493,Q01167
P06493,Q14807
P06493,Q96EB6
P06493,P29590
P06493,O00443
P06493,Q9UKX7
P06493,O94916
P06493,Q9Y6Q9
P06493,Q16659
P06493,P18858
P06493,Q12778
P06493,P00533
P06493,P30260
P06493,P10275
P06493,Q14980
P06493,Q13950
P06493,P52926
P06493,P04637
P06493,O95835
P06493,Q8WWK9
P06493,Q53EZ4
P06493,P49459
P06493,Q2NKX8
P06493,Q9NXR1
P06493,P08047
P06493,O95997
P06493,P12272
P06493,P17706
P06493,P29692
P06493,P52732
P06493,P46060
P06493,Q9UJX2
P06493,O60566
P06493,P22314
P06493,O14757
P06493,Q9NQS7
P06493,Q8N122
P06493,P04183
P06493,P52948
P06493,P15172
P06493,Q07820
P06493,P62136
P06493,Q13541
P06493,P39880
P06493,P18031
P06493,Q9Y2I6
P06493,Q9NQR1
P06493,P15927
P06493,P06400
P06493,P02545
P06493,O95251
P06493,Q12959
P06493,Q9H1A4
P06493,P08670
P06493,P50548
P06493,P50613
P06493,Q13501
P06493,Q13415
P06493,Q9BXS6
P06493,Q99638
P06493,P55211
P06493,O43683
P06493,O00311
P06493,O14994
P06493,P47736
P06493,Q08379
P06493,Q9UNZ2
P06493,P46527
P06493,O15350
P06493,P38398
P06493,P11388
P06493,P23443
P06493,Q15149
P06493,P33991
P06493,Q99661
P06493,P15531
P06493,Q9H8V3
P06493,Q8TAP9
P06493,Q13042
P06493,Q13586
P06493,P23396
P06493,P06748
P06493,O00562
P06493,O00571
P06493,Q14739
P06493,P30307
P06493,P05787
P06493,P05783
P06493,Q14674
P06493,Q08050
P06493,Q96KB5
P06493,P27816
P06493,Q01196
P06493,Q07666
P06493,P39748
P06493,Q92574
P06493,P36507
P06493,Q02750
P06493,P61024
P06493,P78344
P06493,Q9GZM8
P06493,P25205
P06493,P10244
P06493,P68400
P06493,P30305
P06493,P30304
P06493,P24522
P06493,Q12888
P06493,Q92993
P06493,Q9UKT4
P06493,Q8NEB9
P06493,P30291
P06493,P67870
P06493,O15392
P06493,Q01094
P06493,P38936
P06493,P31350
Q92797,P33240
Q92797,Q05048
Q6P1J9,P35222
Q6P1J9,P01106
Q6P1J9,Q9UKF6
P27986,O15530
P27986,Q05513
P27986,P15498
P27986,P40763
P27986,P52735
P27986,P48736
P27986,P42680
P27986,P23443
P27986,P46108
P27986,P42338
P27986,P27986
P27986,P42336
P27986,Q07889
P27986,P60953
P27986,P16885
P27986,Q05397
P27986,P12931
P27986,P31749
P19838,P05412
P19838,Q9Y6K9
P19838,O15519
P19838,P19838
P19838,O43524
P19838,Q16543
P19838,Q04206
P19838,Q9Y618
P19838,Q15653
P19838,P25963
P19838,O14920
P19838,Q92793
P19838,P41279
P19838,O15111
O15111,Q04864
O15111,Q92844
O15111,P15509
O15111,P0DMV8
O15111,Q8TEL6
O15111,P21580
O15111,Q14790
O15111,P35568
O15111,P41279
O15111,Q16584
O15111,P19438
O15111,O95163
O15111,P12931
O15111,Q16695
O15111,O15111
O15111,Q06124
O15111,P30086
O15111,Q13451
O15111,P08238
O15111,Q96MN2
O15111,Q14164
O15111,Q01094
O15111,P21579
O15111,P46527
O15111,Q9UHD2
O15111,P51608
O15111,Q5S007
O15111,O14965
O15111,P42345
O15111,Q99759
O15111,P06748
O15111,Q15717
O15111,O75925
O15111,Q9BXH1
O15111,Q01201
O15111,Q86VP1
O15111,P03372
O15111,Q676U5
O15111,Q8N3F0
O15111,P20749
O15111,P35222
O15111,P49815
O15111,Q9Y6Q9
O15111,P24385
O15111,P84243
O15111,Q92985
O15111,Q9Y261
O15111,P98177
O15111,A8MYZ6
O15111,Q12778
O15111,O43524
O15111,Q9BUZ4
O15111,Q9NQC7
O15111,Q12933
O15111,Q13233
O15111,O43318
O15111,Q99558
O15111,O14920
O15111,Q04206
O15111,Q9Y618
O15111,O15379
O15111,P07900
O15111,Q16543
O15111,Q15653
O15111,P25963
O15111,Q9Y6K9
O15111,P68431
O15111,Q92793
O15111,Q00653
O15111,P19838
P31749,Q9UHC7
P31749,Q8TEH3
P31749,P40818
P31749,Q9UBS0
P31749,Q15633
P31749,O60331
P31749,Q96CG3
P31749,Q99418
P31749,P20749
P31749,P54578
P31749,Q8WYL5
P31749,Q92793
P31749,Q9BRS8
P31749,P35232
P31749,P29401
P31749,P56270
P31749,Q96HP0
P31749,Q05655
P31749,P13645
P31749,P08238
P31749,P12268
P31749,O14920
P31749,P42224
P31749,Q9UKG1
P31749,Q16543
P31749,Q9Y6K9
P31749,Q9UQF2
P31749,Q99623
P31749,P08727
P31749,O14745
P31749,Q9UQB3
P31749,Q9UN36
P31749,Q9P0V3
P31749,Q9NZJ5
P31749,Q9HBH7
P31749,Q9H3Z4
P31749,Q99697
P31749,Q15365
P31749,Q14957
P31749,Q14315
P31749,P47870
P31749,P41219
P31749,P23396
P31749,P17302
P31749,P05455
P31749,P48730
P31749,P30291
P31749,Q9NPG3
P31749,P62995
P31749,Q9UDY2
P31749,P10827
P31749,P17600
P31749,Q9UQ35
P31749,Q8TAQ2
P31749,Q16629
P31749,Q01130
P31749,Q8TF01
P31749,Q8N2M8
P31749,O75446
P31749,Q92736
P31749,Q05209
P31749,Q15139
P31749,P54646
P31749,O43900
P31749,Q13522
P31749,Q86YN6
P31749,Q01970
P31749,Q99640
P31749,P35372
P31749,Q13469
P31749,Q96PU5
P31749,Q15080
P31749,Q01538
P31749,P26927
P31749,Q99759
P31749,P11137
P31749,Q66K74
P31749,Q8WWI1
P31749,Q14739
P31749,Q15811
P31749,Q9Y4H2
P31749,O96004
P31749,Q12789
P31749,O75494
P31749,P25445
P31749,O00418
P31749,Q9P1A6
P31749,Q14004
P31749,Q9HCE7
P31749,Q96ST2
P31749,P48431
P31749,Q08999
P31749,Q8N884
P31749,P55196
P31749,P48552
P31749,O60381
P31749,Q13309
P31749,P26678
P31749,Q86VP3
P31749,Q9H9Q4
P31749,Q12933
P31749,P04406
P31749,Q9GZV1
P31749,P30305
P31749,Q14247
P31749,Q9BPZ7
P31749,Q05513
P31749,Q13322
P31749,O14492
P31749,Q13541
P31749,P42574
P31749,Q2PPJ7
P31749,P53396
P31749,P00533
P31749,Q96BF3
P31749,Q8N6T7
P31749,Q9UNN5
P31749,Q9NR28
P31749,P54274
P31749,Q8NCD3
P31749,Q14457
P31749,Q9Y3M2
P31749,O75030
P31749,P29317
P31749,Q9BRQ0
P31749,Q9NWV8
P31749,Q16763
P31749,Q96F86
P31749,Q8IYJ3
P31749,O96028
P31749,Q9UGI0
P31749,P19484
P31749,P41002
P31749,P31749
P31749,P14618
P31749,Q05397
P31749,Q7Z589
P31749,Q9Y4P1
P31749,Q9H4X1
P31749,Q5XUX0
P31749,Q7Z5H3
P31749,O15360
P31749,O95999
P31749,Q99502
P31749,Q9UPY5
P31749,Q92879
P31749,P19544
P31749,Q13009
P31749,Q92794
P31749,P55316
P31749,P08047
P31749,P33778
P31749,Q9Y283
P31749,Q9UKV3
P31749,P19634
P31749,P29375
P31749,Q06187
P31749,Q14CB8
P31749,Q13950
P31749,P02545
P31749,Q13131
P31749,P68431
P31749,Q96QB1
P31749,P19174
P31749,O94875
P31749,P35240
P31749,P05556
P31749,P21333
P31749,P35568
P31749,Q13153
P31749,P26358
P31749,P05106
P31749,Q15942
P31749,Q01860
P31749,P42858
P31749,P78371
P31749,P63104
P31749,O14757
P31749,Q86V81
P31749,Q15672
P31749,Q9Y3C5
P31749,P51617
P31749,O15151
P31749,Q9NPC1
P31749,P09601
P31749,Q99683
P31749,Q9UQC2
P31749,P12931
P31749,Q05195
P31749,Q9BZQ8
P31749,P10276
P31749,Q3V6T2
P31749,Q15027
P31749,P46937
P31749,P17542
P31749,P12755
P31749,Q7Z6J0
P31749,P21453
P31749,Q07812
P31749,Q13370
P31749,P04150
P31749,P15311
P31749,P23588
P31749,P45985
P31749,P35226
P31749,Q16875
P31749,P54253
P31749,Q99490
P31749,O43464
P31749,Q9BVI0
P31749,Q6PIY7
P31749,P22736
P31749,Q5VWQ8
P31749,O60825
P31749,Q8WX93
P31749,O15519
P31749,P84243
P31749,P56178
P31749,P10275
P31749,Q15910
P31749,P68400
P31749,Q13188
P31749,Q9UBK2
P31749,A8MYZ6
P31749,P67775
P31749,P63000
P31749,P14598
P31749,Q9BWT1
P31749,P15056
P31749,O43521
P31749,Q16584
P31749,Q7L5N1
P31749,P49918
P31749,P62136
P31749,P09651
P31749,Q5T1C6
P31749,P08670
P31749,P53804
P31749,Q13043
P31749,Q96S44
P31749,Q9H6Z4
P31749,Q92945
P31749,P55072
P31749,Q53EL6
P31749,P78362
P31749,O75376
P31749,Q9H4A3
P31749,Q8TDD2
P31749,Q9Y2V2
P31749,Q9Y2I7
P31749,P53365
P31749,P03372
P31749,P24941
P31749,O60346
P31749,P15976
P31749,Q9UBP6
P31749,Q12906
P31749,P23769
P31749,P98170
P31749,Q9Y261
P31749,P38398
P31749,P07550
P31749,P49760
P31749,P18031
P31749,P19367
P31749,Q15121
P31749,P25963
P31749,Q16236
P31749,P42345
P31749,Q12888
P31749,Q13418
P31749,P49840
P31749,P41279
P31749,Q04759
P31749,Q04912
P31749,P17612
P31749,Q13107
P31749,P35222
P31749,P23443
P31749,P16220
P31749,P60484
P31749,Q15118
P31749,P55211
P31749,Q92934
P31749,P56279
P31749,Q16656
P31749,P04049
P31749,P49841
P31749,Q00987
P31749,Q92547
P31749,P04792
P31749,P07900
P31749,P84022
P31749,Q92574
P31749,O60285
P31749,O14746
P31749,P67809
P31749,O15530
P31749,Q07352
P31749,Q92922
P31749,Q09472
P31749,P98177
P31749,O43524
P31749,O60343
P31749,Q86TI0
P31749,Q12778
P31749,P29474
P31749,Q14643
P31749,Q6R327
P31749,P38936
P31749,P49815
P31749,P46527
P31749,Q96B36
P31749,P27986
P31749,O15111
P11487,P34925
P11487,Q16620
P11487,Q16288
P11487,P04629
P11487,P29376
P11487,Q6ZMQ8
P11487,Q8IWU2
P11487,P36888
P11487,P22607
P11487,Q15303
P11487,P21860
P11487,P29323
P11487,P54762
P11487,P54764
P11487,P54760
P11487,P29320
P11487,P29322
P11487,P54756
P11487,Q9UF33
P11487,P04626
P11487,P21709
P11487,P29317
P11487,P00533
P11487,Q08345
P11487,Q16832
P11487,P07333
P11487,Q9UM73
P11487,Q13308
P11487,P35916
P11487,P17948
P11487,P35968
P11487,P30530
P11487,Q06418
P11487,P35590
P11487,Q02763
P11487,Q01974
P11487,P08922
P11487,Q01973
P11487,Q04912
P11487,P07949
P11487,P16234
P11487,P09619
P11487,O15146
P11487,Q12866
P11487,P08581
P11487,P06213
P11487,P10721
P11487,P14616
P11487,P08069
P11487,P11362
P11487,P22455
P11487,P54753
P11487,Q15375
P11487,P21802
P11487,Q12951
Q12951,Q15475
Q12951,Q06710
O94916,Q8N5D6
O94916,P53794
O94916,P48065
O94916,P15121
P23760,Q9UJU2
P23760,Q96NX9
Q9Y297,Q9H3D4
Q9Y297,P30305
Q9Y297,Q00653
Q9Y297,P19838
Q9Y297,Q15653
Q9Y297,Q15910
Q9Y297,Q53EL6
Q9Y297,P84022
Q9Y297,P46937
Q9Y297,P30304
Q9Y297,P47736
Q9Y297,O15534
Q9Y297,Q13485
Q9Y297,P25963
Q9Y297,P35222
Q9Y297,P10071
Q9Y297,Q9BZE0
Q9Y297,Q8N145
Q9Y297,P30291
Q9Y297,Q9UKT4
Q9NZI8,P04792
Q9NZI8,Q9Y297
O15520,P24941
O15520,P34925
O15520,Q16620
O15520,Q16288
O15520,P04629
O15520,P29376
O15520,Q6ZMQ8
O15520,Q8IWU2
O15520,P36888
O15520,P22607
O15520,Q15303
O15520,P21860
O15520,P29323
O15520,P54762
O15520,P54764
O15520,P54760
O15520,P29320
O15520,P29322
O15520,P54756
O15520,Q9UF33
O15520,P04626
O15520,P21709
O15520,P29317
O15520,P00533
O15520,Q08345
O15520,Q16832
O15520,P07333
O15520,Q9UM73
O15520,Q13308
O15520,P35916
O15520,P17948
O15520,P35968
O15520,P30530
O15520,Q06418
O15520,P35590
O15520,Q02763
O15520,Q01974
O15520,P08922
O15520,Q01973
O15520,Q04912
O15520,P07949
O15520,P16234
O15520,P09619
O15520,O15146
O15520,Q12866
O15520,P08581
O15520,P06213
O15520,P10721
O15520,P14616
O15520,P08069
O15520,P11362
O15520,P22455
O15520,P54753
O15520,Q15375
O15520,P21802
P23771,P49715
P23771,P23771
P23771,P22301
P23771,O15520
Q14145,Q13618
Q14145,P63000
Q14145,P08263
Q14145,O14920
Q14145,Q16236
Q14145,Q06546
Q99684,P08246
Q99684,P14921
Q99684,Q07812
Q99684,P49918
Q92786,Q92858
Q92786,Q99684
P50607,P27361
P50607,P28482
P28482,Q9UK32
P28482,Q12931
P28482,P14784
P28482,Q8WX93
P28482,Q969H0
P28482,Q05209
P28482,Q13614
P28482,P04626
P28482,Q15554
P28482,Q9NZ72
P28482,P33981
P28482,P31645
P28482,P35658
P28482,P07196
P28482,Q3V6T2
P28482,Q07343
P28482,P62070
P28482,Q6VAB6
P28482,Q07021
P28482,Q13643
P28482,P56524
P28482,P51955
P28482,O76070
P28482,Q9ULV5
P28482,P30556
P28482,Q96MX0
P28482,P31994
P28482,O43559
P28482,O14901
P28482,Q15583
P28482,P30086
P28482,Q15025
P28482,P37840
P28482,Q9UHB6
P28482,Q15366
P28482,Q07812
P28482,P31749
P28482,P30307
P28482,Q9Y6W5
P28482,Q9Y6G9
P28482,Q9Y4K1
P28482,Q9Y4H2
P28482,Q9Y4F5
P28482,Q9UNA1
P28482,Q9ULW0
P28482,Q9P0K7
P28482,Q9NYZ3
P28482,Q9NUY8
P28482,Q9NSI2
P28482,Q9NQC3
P28482,Q9H0D6
P28482,Q9C0D5
P28482,Q9BZI1
P28482,Q9BWW4
P28482,Q9BQG0
P28482,Q96PE2
P28482,Q96LL9
P28482,Q96FF9
P28482,Q96BY7
P28482,Q93062
P28482,Q92908
P28482,Q92731
P28482,Q8TER0
P28482,Q8TDM6
P28482,Q8NEL9
P28482,Q8N1G1
P28482,Q8IZQ8
P28482,Q8IYB8
P28482,Q8IVF2
P28482,Q8IUX7
P28482,Q8IUW5
P28482,Q86UU1
P28482,Q86UC2
P28482,Q7Z5J4
P28482,Q70E73
P28482,Q6ZS17
P28482,Q6Y7W6
P28482,Q6PKG0
P28482,Q6P996
P28482,Q6P0Q8
P28482,Q5VZ89
P28482,Q5SW79
P28482,Q15596
P28482,Q15398
P28482,Q14654
P28482,Q14185
P28482,Q14157
P28482,Q14151
P28482,Q13459
P28482,Q13409
P28482,Q09666
P28482,Q02952
P28482,Q02641
P28482,Q01959
P28482,Q00975
P28482,Q00587
P28482,P78559
P28482,P68431
P28482,P52945
P28482,P48634
P28482,P46821
P28482,P31943
P28482,P14635
P28482,P14543
P28482,P12980
P28482,P10646
P28482,P10070
P28482,P09917
P28482,P05198
P28482,P05023
P28482,P02545
P28482,O95785
P28482,O94804
P28482,O75151
P28482,O60749
P28482,O60502
P28482,O60331
P28482,O43294
P28482,O43251
P28482,O14613
P28482,O00267
P28482,C9JLW8
P28482,Q15942
P28482,Q9UBW7
P28482,Q9H3P2
P28482,P13051
P28482,Q9C0C2
P28482,P49848
P28482,Q8IYB3
P28482,Q9UBP0
P28482,Q9NTJ3
P28482,Q9H4L7
P28482,O75533
P28482,Q96S38
P28482,Q08999
P28482,P28749
P28482,P10276
P28482,Q9UKA9
P28482,Q9Y6V0
P28482,Q13562
P28482,P04198
P28482,P10244
P28482,Q14643
P28482,Q9H0C8
P28482,P17677
P28482,P24046
P28482,P15036
P28482,Q08495
P28482,Q9NRA8
P28482,P35638
P28482,P0DPQ6
P28482,P02511
P28482,Q49AN0
P28482,Q16526
P28482,O95628
P28482,Q14839
P28482,P24864
P28482,Q8WUZ0
P28482,P54259
P28482,Q4LE39
P28482,O43306
P28482,Q2M2I8
P28482,P49585
P28482,P51170
P28482,Q05469
P28482,P19438
P28482,P41162
P28482,Q9Y698
P28482,Q6UVK1
P28482,Q8WZ42
P28482,P67809
P28482,O15027
P28482,O60674
P28482,Q7L3V2
P28482,Q9H9S0
P28482,P56693
P28482,Q7LDG7
P28482,Q99967
P28482,P37802
P28482,P51168
P28482,Q9BQQ3
P28482,P78352
P28482,P48552
P28482,P46940
P28482,P35222
P28482,P53805
P28482,Q9Y463
P28482,P00558
P28482,P35228
P28482,P63000
P28482,Q9NQ66
P28482,P43694
P28482,Q86WB0
P28482,Q96KB5
P28482,P14618
P28482,Q00613
P28482,Q05397
P28482,Q15256
P28482,O00429
P28482,P42224
P28482,P14921
P28482,P16220
P28482,Q92934
P28482,Q8IVT5
P28482,P04637
P28482,P26651
P28482,Q13285
P28482,P15923
P28482,P22736
P28482,P04150
P28482,P15391
P28482,Q9GZM8
P28482,P28482
P28482,Q9ULC4
P28482,P49116
P28482,Q02078
P28482,P05787
P28482,P78543
P28482,Q04206
P28482,P11388
P28482,P01106
P28482,P28324
P28482,Q5T447
P28482,Q13625
P28482,Q7L5N1
P28482,O95600
P28482,Q96EP5
P28482,Q9BY84
P28482,Q14686
P28482,O43623
P28482,Q5JQC9
P28482,P11308
P28482,P32004
P28482,Q96RS0
P28482,O94953
P28482,Q02224
P28482,Q9BTL3
P28482,Q96I25
P28482,O00141
P28482,O95863
P28482,Q13164
P28482,P17861
P28482,Q96Q27
P28482,O94811
P28482,P32121
P28482,Q15700
P28482,Q15746
P28482,P19878
P28482,Q8N9N5
P28482,Q9NRF2
P28482,Q03135
P28482,P45983
P28482,Q9HD43
P28482,P62993
P28482,P18031
P28482,P29353
P28482,P17612
P28482,Q13464
P28482,Q13153
P28482,P49023
P28482,P07384
P28482,P06401
P28482,Q07866
P28482,P47712
P28482,P17655
P28482,Q12772
P28482,Q96SB3
P28482,P19484
P28482,Q8IX03
P28482,Q9UPT5
P28482,P14598
P28482,P49841
P28482,P05412
P28482,P11362
P28482,P19634
P28482,Q9NYA1
P28482,P49795
P28482,P78536
P28482,P19525
P28482,P84243
P28482,Q05682
P28482,Q9HBH9
P28482,Q9NQX3
P28482,P10242
P28482,Q9BUB5
P28482,P61978
P28482,Q14674
P28482,P07101
P28482,Q15831
P28482,Q8NHW3
P28482,P16949
P28482,Q9NXR1
P28482,P02686
P28482,P19793
P28482,Q01844
P28482,Q13480
P28482,O75030
P28482,Q01860
P28482,P09874
P28482,P42702
P28482,O60504
P28482,Q15648
P28482,Q07820
P28482,Q96RK0
P28482,O95997
P28482,Q96LC9
P28482,Q14934
P28482,P42229
P28482,P35398
P28482,Q07666
P28482,Q8IZP0
P28482,P38936
P28482,P17480
P28482,Q15672
P28482,Q02447
P28482,Q12800
P28482,Q92974
P28482,Q969V6
P28482,P30041
P28482,P10828
P28482,P46695
P28482,O00562
P28482,Q9UKX7
P28482,P49790
P28482,P43354
P28482,Q86UR1
P28482,P06239
P28482,P17535
P28482,P78347
P28482,Q13322
P28482,Q9H8Y8
P28482,P98177
P28482,A8MYZ6
P28482,Q12778
P28482,P27708
P28482,P49418
P28482,Q13362
P28482,P27361
P28482,P68400
P28482,P10275
P28482,P49815
P28482,Q14005
P28482,Q15797
P28482,P23396
P28482,O43524
P28482,Q13586
P28482,P10415
P28482,P36956
P28482,Q9NRA0
P28482,Q9UQC2
P28482,P35236
P28482,P67775
P28482,P46527
P28482,P23443
P28482,Q01094
P28482,Q14247
P28482,Q13541
P28482,P37231
P28482,P35568
P28482,P17302
P28482,P24928
P28482,P50616
P28482,Q96PH1
P28482,Q07869
P28482,P24941
P28482,P41182
P28482,Q92574
P28482,P50548
P28482,P29590
P28482,Q08493
P28482,Q15788
P28482,Q8IW41
P28482,O75581
P28482,P33076
P28482,Q53EZ4
P28482,P49715
P28482,O00213
P28482,Q9UBN7
P28482,Q09472
P28482,P00533
P28482,Q14790
P28482,P15336
P28482,P08047
P28482,P12270
P28482,Q13485
P28482,Q01196
P28482,Q08499
P28482,P03372
P28482,O75676
P28482,Q15349
P28482,Q16236
P28482,P29966
P28482,Q02080
P28482,Q5VWX1
P28482,P54829
P28482,P07197
P28482,P12036
P28482,P10636
P28482,Q9NZV8
P28482,Q9Y263
P28482,Q9UHA4
P28482,Q92793
P28482,P19419
P28482,Q9BXL6
P28482,P17600
P28482,P49137
P28482,P29350
P28482,P01100
P28482,P15498
P28482,Q99683
P28482,P49407
P28482,Q15121
P28482,Q13233
P28482,Q16690
P28482,Q07889
P28482,P46734
P28482,Q15796
P28482,P84022
P28482,P28562
P28482,Q16828
P28482,O75582
P28482,P40763
P28482,P55211
P28482,P36507
P28482,P04049
P28482,P15056
P28482,Q16539
P28482,P06493
P28482,Q16665
P28482,P17252
P28482,P17676
P28482,O43521
P28482,Q8N122
P28482,Q02750
P28482,P53355
P28482,P51812
P28482,Q15418
P28482,Q06546
P27361,Q13164
P27361,P62070
P27361,O00429
P27361,P31645
P27361,O60331
P27361,Q96FF9
P27361,Q96Q27
P27361,P16144
P27361,P17861
P27361,Q8N9N5
P27361,O95817
P27361,P05023
P27361,Q07021
P27361,P46695
P27361,P06213
P27361,O76070
P27361,Q9ULV5
P27361,P31994
P27361,P07948
P27361,P46734
P27361,P54829
P27361,Q15583
P27361,Q03135
P27361,P32121
P27361,Q15366
P27361,Q13586
P27361,Q07812
P27361,P43694
P27361,P30307
P27361,Q9BZI1
P27361,Q86WB0
P27361,Q2M1Z3
P27361,Q15746
P27361,Q14160
P27361,Q13522
P27361,Q12929
P27361,Q02641
P27361,Q00975
P27361,P68431
P27361,P49675
P27361,P28698
P27361,P17600
P27361,P15976
P27361,P13631
P27361,P09917
P27361,Q14202
P27361,P26651
P27361,Q9UQ35
P27361,Q13573
P27361,Q9UBK2
P27361,P18545
P27361,Q13562
P27361,P46821
P27361,P02545
P27361,P29375
P27361,Q9H0C8
P27361,P17677
P27361,Q9UKT5
